RecordingId;ProcessId;TimeStamp;StepName;StepDescription;ApplicationProcessName;New_StepName
Recording_50;Process_22;2022-03-02T10:35:42+00:00;Press button in window;Button 'My files - OneDrive' in Pane 'New Tab - Google Chrome - Person 1';chrome;Press button in window / chrome
Recording_50;Process_22;2022-03-02T10:35:54+00:00;Click UI element in window;Data Item 'New Flow  ...  people Show actions' in Pane 'New Tab - Google Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_50;Process_22;2022-03-02T10:35:56+00:00;Click UI element in window;Hyperlink 'Flow schedule detail.xlsx' in Pane 'New Tab - Google Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_50;Process_22;2022-03-02T10:36:10+00:00;Press button in window;Button 'New Tab' in Pane 'New Tab - Google Chrome - Person 1';chrome;Press button in window / chrome
Recording_50;Process_22;2022-03-02T10:36:13+00:00;Populate text field in window;"Edit 'Address and search bar' in Pane 'New Tab - Google Chrome - Person 1'; Text:'power automate'";chrome;Populate text field in window / chrome
Recording_50;Process_22;2022-03-02T10:36:20+00:00;Click UI element in window;Hyperlink ' Power  ... rosoft.com' in Pane 'New Tab - Google Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_50;Process_22;2022-03-02T10:36:30+00:00;Click UI element in window;Hyperlink 'Sign in' in Pane 'New Tab - Google Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_50;Process_22;2022-03-02T10:36:41+00:00;Select menu option in window;Menu Item 'My flows' in Pane 'New Tab - Google Chrome - Person 1';chrome;Select menu option in window / chrome
Recording_50;Process_22;2022-03-02T10:36:46+00:00;Click UI element in window;Menu Item 'Add new' in Pane 'New Tab - Google Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_50;Process_22;2022-03-02T10:36:54+00:00;Click UI element in window;Menu Item 'Scheduled cloud flow—from blank' in Pane 'New Tab - Google Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_50;Process_22;2022-03-02T10:37:00+00:00;Populate text field in window;"Edit 'Flow name' in Pane 'New Tab - Google Chrome - Person 1'; Text:'Onedrive'";chrome;Populate text field in window / chrome
Recording_50;Process_22;2022-03-02T10:37:15+00:00;Click UI element in window;Combo Box 'Run this  ...  date for your flow' in Pane 'New Tab - Google Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_50;Process_22;2022-03-02T10:37:19+00:00;Click UI element in window;Data Item '3, March, 2022' in Pane 'New Tab - Google Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_50;Process_22;2022-03-02T10:37:23+00:00;Click UI element in window;UI Custom in Pane 'New Tab - Google Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_50;Process_22;2022-03-02T10:37:28+00:00;Click UI element in window;List Item '08:00 AM' in Pane 'New Tab - Google Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_50;Process_22;2022-03-02T10:37:34+00:00;Populate text field in window;"Edit 'Repeat every:  ...  flow should occur' in Pane 'New Tab - Google Chrome - Person 1'; Text:'2'";chrome;Populate text field in window / chrome
Recording_50;Process_22;2022-03-02T10:37:38+00:00;Click UI element in window;Group in Pane 'New Tab - Google Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_50;Process_22;2022-03-02T10:37:41+00:00;Click UI element in window;List Item 'Day' in Pane 'New Tab - Google Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_50;Process_22;2022-03-02T10:37:55+00:00;Drag and drop UI element in window;Button '+ New step' in Hyperlink 'Create' in Pane 'New Tab - Google Chrome - Person 1';chrome;Drag and drop UI element in window / chrome
Recording_50;Process_22;2022-03-02T10:38:01+00:00;Click UI element in window;Button 'Desktop flows' in Pane 'New Tab - Google Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_50;Process_22;2022-03-02T10:38:08+00:00;Drag and drop UI element in window;Button 'Menu for Run  ...  for desktop' in Button 'Run a flow  ...  Desktop flows' in Pane 'New Tab - Google Chrome - Person 1';chrome;Drag and drop UI element in window / chrome
Recording_50;Process_22;2022-03-02T10:38:14+00:00;Click UI element in window;Menu Item '+Add new connection' in Pane 'New Tab - Google Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_50;Process_22;2022-03-02T10:38:22+00:00;Click UI element in window;Group 2 in Pane 'New Tab - Google Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_50;Process_22;2022-03-02T10:38:44+00:00;Populate text field in window;"Edit 'Domain and username' in Pane 'New Tab - Google Chrome - Person 1'; Text:'rkh-pc-23\\sunsh'";chrome;Populate text field in window / chrome
Recording_50;Process_22;2022-03-02T10:38:49+00:00;Populate text field in window;"Edit 'Password' in Pane 'New Tab - Google Chrome - Person 1'; Text:P'password_secret_text'";chrome;Populate text field in window / chrome
Recording_50;Process_22;2022-03-02T10:39:00+00:00;Press button in window;Button 'Create' in Pane 'New Tab - Google Chrome - Person 1';chrome;Press button in window / chrome
Recording_50;Process_22;2022-03-02T10:39:16+00:00;Click UI element in window;Group 3 in Pane 'New Tab - Google Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_50;Process_22;2022-03-02T10:39:24+00:00;Click UI element in window;Group 'Create a new desktop flow Refresh' in Pane 'New Tab - Google Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_50;Process_22;2022-03-02T10:39:29+00:00;Click UI element in window;Button 'Show options' in Pane 'New Tab - Google Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_50;Process_22;2022-03-02T10:39:37+00:00;Drag and drop UI element in window;Button 'Save' in Document 'Chrome Legacy Window' in Pane 'New Tab - Google Chrome - Person 1';chrome;Drag and drop UI element in window / chrome
Recording_50;Process_22;2022-03-02T10:39:43+00:00;Click UI element in window;Text 'Your flow is ready to go. We recommend you test it' in Pane 'New Tab - Google Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_50;Process_22;2022-03-02T10:39:48+00:00;Click UI element in window;Menu Item 'Test' in Pane 'New Tab - Google Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_50;Process_22;2022-03-02T10:39:51+00:00;Select radio button in window;Radio Button 'Test Flow, Manually' in Pane 'New Tab - Google Chrome - Person 1';chrome;Select radio button in window / chrome
Recording_50;Process_22;2022-03-02T10:39:55+00:00;Click UI element in window;Button 'Test' in Pane 'New Tab - Google Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_50;Process_22;2022-03-02T10:40:00+00:00;Click UI element in window;Button 'Run flow' in Pane 'New Tab - Google Chrome - Person 1';chrome;Click UI element in window / chrome
Recording_50;Process_22;2022-03-02T10:40:12+00:00;Drag and drop UI element in window;Button 'Test' in Group 4 in Pane 'New Tab - Google Chrome - Person 1';chrome;Drag and drop UI element in window / chrome
Recording_51;Process_21;2022-03-03T03:50:17+00:00;Click UI element in window;List Item 'New tab  ...  - Microsoft​ Edge' in List 'Task Switcher';OS;Click UI element in window / OS
Recording_51;Process_21;2022-03-03T03:50:20+00:00;Click UI element in window;Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_51;Process_21;2022-03-03T03:50:28+00:00;Populate text field in window;"Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge'; Text:'office 365 login'";msedge;Populate text field in window / msedge
Recording_51;Process_21;2022-03-03T03:50:33+00:00;Click UI element in window;Hyperlink 'Office 365 login' in Window 'office 365  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_51;Process_21;2022-03-03T03:50:39+00:00;Press button in window;Button 'App launcher' in Window 'Microsoft  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_51;Process_21;2022-03-03T03:50:42+00:00;Press button in window;Button 'All apps' in Window 'Microsoft  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_51;Process_21;2022-03-03T03:50:49+00:00;Populate text field in window;"Edit 'The results  ...  bar as you type.' in Window 'Microsoft  ...  - Microsoft​ Edge'; Text:'sharepoint'";msedge;Populate text field in window / msedge
Recording_51;Process_21;2022-03-03T03:50:53+00:00;Click UI element in window;Hyperlink 'SharePoint' in Window 'Microsoft  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_51;Process_21;2022-03-03T03:50:57+00:00;Click UI element in window;Hyperlink 'Project RoadMap' in Window 'SharePoint  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_51;Process_21;2022-03-03T03:51:01+00:00;Click UI element in window;Hyperlink 'Documents' in Window 'Project  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_51;Process_21;2022-03-03T03:51:11+00:00;Select menu option in window;Menu Item 'New' in Window 'Project  ...  - Microsoft​ Edge' 2;msedge;Select menu option in window / msedge
Recording_51;Process_21;2022-03-03T03:51:18+00:00;Select menu option in window;MenuItem: New New in Window 'Project  ...  - Microsoft​ Edge' 2;msedge;Select menu option in window / msedge
Recording_51;Process_21;2022-03-03T03:51:33+00:00;Populate text field in window;"Edit 'Enter your new name' in Window 'Project  ...  - Microsoft​ Edge' 2; Text:'onenote_uiflow'";msedge;Populate text field in window / msedge
Recording_51;Process_21;2022-03-03T03:51:37+00:00;Press button in window;Button 'Create' in Window 'Project  ...  - Microsoft​ Edge' 2;msedge;Press button in window / msedge
Recording_51;Process_21;2022-03-03T03:51:43+00:00;Click UI element in window;Group 'Page Title ' in Window 'one ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_51;Process_21;2022-03-03T03:51:49+00:00;Click UI element in window;Group 'Page Contents' in Window 'one ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_51;Process_21;2022-03-03T03:52:23+00:00;Click UI element in window;Group 'Page Contents' in Window 'one ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_51;Process_21;2022-03-03T03:52:27+00:00;Click UI element in window;Group 'Page Contents' in Window 'one ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_51;Process_21;2022-03-03T03:52:34+00:00;Select tab in window;Tab Item 'onenote_uiflow' in Window 'one ...  - Microsoft​ Edge';msedge;Select tab in window / msedge
Recording_51;Process_21;2022-03-03T03:52:41+00:00;Select menu option in window;Menu Item 'Sync' in Window 'Project  ...  - Microsoft​ Edge' 2;msedge;Select menu option in window / msedge
Recording_51;Process_21;2022-03-03T03:52:47+00:00;Click UI element in window;Edit 'Enter your email address' in Window 'Microsoft OneDrive';OneDrive;Click UI element in window / OneDrive
Recording_51;Process_21;2022-03-03T03:52:50+00:00;Press button in window;Button 'Sign in' in Window 'Microsoft OneDrive';OneDrive;Press button in window / OneDrive
Recording_51;Process_21;2022-03-03T03:53:08+00:00;Populate text field in window;"Edit 'Enter the password for Email@Domain' in Window 'explorer'; Text:P'password_secret_text'";explorer;Populate text field in window / explorer
Recording_51;Process_21;2022-03-03T03:53:15+00:00;Press button in window;Button 'Sign in' in Window 'explorer';explorer;Press button in window / explorer
Recording_51;Process_21;2022-03-03T03:53:22+00:00;Press button in window;Button 'OK' in Window 'explorer';explorer;Press button in window / explorer
Recording_51;Process_21;2022-03-03T03:54:17+00:00;Press button in window;Button 'Next' in Window 'Microsoft OneDrive';OneDrive;Press button in window / OneDrive
Recording_51;Process_21;2022-03-03T03:54:25+00:00;Press button in window;Button 'Next' in Window 'Microsoft OneDrive';OneDrive;Press button in window / OneDrive
Recording_51;Process_21;2022-03-03T03:54:29+00:00;Press button in window;Button 'Next' in Window 'Microsoft OneDrive';OneDrive;Press button in window / OneDrive
Recording_51;Process_21;2022-03-03T03:54:31+00:00;Press button in window;Button 'Next' in Window 'Microsoft OneDrive';OneDrive;Press button in window / OneDrive
Recording_51;Process_21;2022-03-03T03:54:35+00:00;Press button in window;Button 'Later' in Window 'Microsoft OneDrive';OneDrive;Press button in window / OneDrive
Recording_51;Process_21;2022-03-03T03:54:38+00:00;Press button in window;Button 'Open my OneDrive folder' in Window 'Microsoft OneDrive';OneDrive;Press button in window / OneDrive
Recording_51;Process_21;2022-03-03T03:54:42+00:00;Press button in window;Button 'New Tab' in Window 'Project  ...  - Microsoft​ Edge' 2;msedge;Press button in window / msedge
Recording_51;Process_21;2022-03-03T03:54:49+00:00;Populate text field in window;"Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge' 2; Text:'power automate'";msedge;Populate text field in window / msedge
Recording_51;Process_21;2022-03-03T03:54:54+00:00;Click UI element in window;Hyperlink 'Power Automate | Microsoft Power Platform' in Window 'power  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_51;Process_21;2022-03-03T03:55:02+00:00;Select menu option in window;Menu Item 'My flows' in Window 'Microsoft  ...  - Microsoft​ Edge' 2;msedge;Select menu option in window / msedge
Recording_51;Process_21;2022-03-03T03:55:06+00:00;Select menu option in window;Menu Item 'Add new' in Window 'Manage your  ...  - Microsoft​ Edge';msedge;Select menu option in window / msedge
Recording_51;Process_21;2022-03-03T03:55:10+00:00;Select menu option in window;Menu Item 'Instant cloud flow—from blank' in Window 'Manage your  ...  - Microsoft​ Edge';msedge;Select menu option in window / msedge
Recording_51;Process_21;2022-03-03T03:55:13+00:00;Click UI element in window;Edit 'Flow name' in Window 'Manage your  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_51;Process_21;2022-03-03T03:55:22+00:00;Populate text field in window;"Edit 'Flow name' 2 in Window 'Manage your  ...  - Microsoft​ Edge'; Text:'uiflow for onenote'";msedge;Populate text field in window / msedge
Recording_51;Process_21;2022-03-03T03:55:27+00:00;Click UI element in window;Data Item 'Manually  ...  trigger a flow. ' in Window 'Manage your  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_51;Process_21;2022-03-03T03:55:29+00:00;Click UI element in window;Hyperlink 'Create' in Window 'Manage your  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
